Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees East]	Latitude [degrees North]	Depth [m]	POC Flux [mol/m~^2/yr]
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	61.000	
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	133.000	-1.79567
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	219.000	-1.14829
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	320.000	-0.81732
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	436.000	-0.61938
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	568.000	-0.48863
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	719.000	-0.39555
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	888.000	-0.32734
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	1078.000	-0.27511
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	1289.000	-0.23438
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	1522.000	-0.20194
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	1779.000	-0.17558
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	2060.000	-0.15395
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	2368.000	-0.13587
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	2702.000	-0.12071
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	3064.000	-0.10784
DBI1niA	864	B	1996-01-01T00:00	177.5000	-32.0000	3456.000	-0.09681
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	0.000	
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	61.000	
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	133.000	-0.92371
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	219.000	-0.59374
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	320.000	-0.42427
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	436.000	-0.32255
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	568.000	-0.25516
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	719.000	-0.20705
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	888.000	-0.17172
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	1078.000	-0.14461
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	1289.000	-0.12343
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	1522.000	-0.10653
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	1779.000	-0.09277
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	2060.000	-0.08147
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	2368.000	-0.07200
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	2702.000	-0.06406
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	3064.000	-0.05730
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	3456.000	-0.05150
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	3879.000	-0.04650
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	4332.000	-0.04216
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	4819.000	-0.03836
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	5339.000	-0.03503
DBI1niA	865	B	1996-01-01T00:00	182.5000	-28.0000	5895.000	-0.03209
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	0.000	
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	61.000	
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	133.000	-1.11688
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	219.000	-0.71946
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	320.000	-0.51495
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	436.000	-0.39201
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	568.000	-0.31046
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	719.000	-0.25219
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	888.000	-0.20935
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	1078.000	-0.17645
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	1289.000	-0.15072
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	1522.000	-0.13017
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	1779.000	-0.11344
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	2060.000	-0.09968
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	2368.000	-0.08815
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	2702.000	-0.07847
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	3064.000	-0.07024
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	3456.000	-0.06316
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	3879.000	-0.05705
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	4332.000	-0.05175
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	4819.000	-0.04711
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	5339.000	-0.04304
DBI1niA	866	B	1996-01-01T00:00	187.5000	-28.0000	5895.000	-0.03944
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	0.000	
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	61.000	
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	133.000	-1.18739
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	219.000	-0.76650
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	320.000	-0.54950
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	436.000	-0.41886
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	568.000	-0.33210
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	719.000	-0.27003
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	888.000	-0.22437
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	1078.000	-0.18926
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	1289.000	-0.16178
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	1522.000	-0.13983
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	1779.000	-0.12194
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	2060.000	-0.10721
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	2368.000	-0.09487
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	2702.000	-0.08450
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	3064.000	-0.07567
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	3456.000	-0.06808
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	3879.000	-0.06152
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	4332.000	-0.05584
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	4819.000	-0.05085
DBI1niA	867	B	1996-01-01T00:00	192.5000	-28.0000	5339.000	-0.04648
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	0.000	
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	61.000	
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	133.000	-1.09823
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	219.000	-0.71062
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	320.000	-0.51035
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	436.000	-0.38960
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	568.000	-0.30928
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	719.000	-0.25176
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	888.000	-0.20939
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	1078.000	-0.17679
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	1289.000	-0.15125
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	1522.000	-0.13083
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	1779.000	-0.11417
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	2060.000	-0.10046
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	2368.000	-0.08895
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	2702.000	-0.07927
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	3064.000	-0.07103
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	3456.000	-0.06395
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	3879.000	-0.05782
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	4332.000	-0.05250
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	4819.000	-0.04784
DBI1niA	868	B	1996-01-01T00:00	197.5000	-28.0000	5339.000	-0.04375
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	0.000	
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	61.000	
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	133.000	-1.01073
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	219.000	-0.65592
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	320.000	-0.47212
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	436.000	-0.36106
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	568.000	-0.28707
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	719.000	-0.23401
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	888.000	-0.19487
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	1078.000	-0.16471
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	1289.000	-0.14107
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	1522.000	-0.12214
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	1779.000	-0.10668
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	2060.000	-0.09395
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	2368.000	-0.08326
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	2702.000	-0.07426
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	3064.000	-0.06659
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	3456.000	-0.05999
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	3879.000	-0.05427
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	4332.000	-0.04932
DBI1niA	869	B	1996-01-01T00:00	202.5000	-28.0000	4819.000	-0.04497
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	0.000	
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	61.000	
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	133.000	-0.97905
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	219.000	-0.63734
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	320.000	-0.45983
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	436.000	-0.35234
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	568.000	-0.28060
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	719.000	-0.22907
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	888.000	-0.19101
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	1078.000	-0.16165
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	1289.000	-0.13859
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	1522.000	-0.12012
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	1779.000	-0.10503
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	2060.000	-0.09257
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	2368.000	-0.08211
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	2702.000	-0.07329
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	3064.000	-0.06578
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	3456.000	-0.05930
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	3879.000	-0.05369
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	4332.000	-0.04882
DBI1niA	870	B	1996-01-01T00:00	207.5000	-28.0000	4819.000	-0.04454
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	0.000	
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	61.000	
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	133.000	-0.95366
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	219.000	-0.62268
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	320.000	-0.45029
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	436.000	-0.34567
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	568.000	-0.27573
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	719.000	-0.22542
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	888.000	-0.18820
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	1078.000	-0.15946
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	1289.000	-0.13687
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	1522.000	-0.11874
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	1779.000	-0.10392
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	2060.000	-0.09168
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	2368.000	-0.08138
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	2702.000	-0.07270
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	3064.000	-0.06530
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	3456.000	-0.05891
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	3879.000	-0.05337
DBI1niA	871	B	1996-01-01T00:00	212.5000	-28.0000	4332.000	-0.04857
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	0.000	
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	61.000	
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	133.000	-0.91928
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	219.000	-0.60199
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	320.000	-0.43629
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	436.000	-0.33553
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	568.000	-0.26806
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	719.000	-0.21945
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	888.000	-0.18344
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	1078.000	-0.15560
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	1289.000	-0.13370
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	1522.000	-0.11611
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	1779.000	-0.10170
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	2060.000	-0.08980
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	2368.000	-0.07978
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	2702.000	-0.07133
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	3064.000	-0.06411
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	3456.000	-0.05788
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	3879.000	-0.05248
DBI1niA	872	B	1996-01-01T00:00	217.5000	-28.0000	4332.000	-0.04778
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	0.000	
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	61.000	
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	133.000	-0.86373
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	219.000	-0.56706
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	320.000	-0.41178
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	436.000	-0.31719
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	568.000	-0.25375
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	719.000	-0.20798
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	888.000	-0.17404
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	1078.000	-0.14778
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	1289.000	-0.12709
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	1522.000	-0.11046
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	1779.000	-0.09684
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	2060.000	-0.08557
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	2368.000	-0.07608
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	2702.000	-0.06806
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	3064.000	-0.06121
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	3456.000	-0.05530
DBI1niA	873	B	1996-01-01T00:00	222.5000	-28.0000	3879.000	-0.05017
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	0.000	
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	61.000	
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	133.000	-0.72840
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	219.000	-0.47915
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	320.000	-0.34846
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	436.000	-0.26874
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	568.000	-0.21521
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	719.000	-0.17656
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	888.000	-0.14787
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	1078.000	-0.12565
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	1289.000	-0.10814
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	1522.000	-0.09405
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	1779.000	-0.08250
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	2060.000	-0.07294
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	2368.000	-0.06489
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	2702.000	-0.05808
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	3064.000	-0.05226
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	3456.000	-0.04723
DBI1niA	874	B	1996-01-01T00:00	227.5000	-28.0000	3879.000	-0.04287
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	0.000	
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	61.000	
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	133.000	-0.66077
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	219.000	-0.43524
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	320.000	-0.31685
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	436.000	-0.24456
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	568.000	-0.19599
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	719.000	-0.16089
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	888.000	-0.13483
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	1078.000	-0.11462
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	1289.000	-0.09869
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	1522.000	-0.08588
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	1779.000	-0.07536
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	2060.000	-0.06666
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	2368.000	-0.05932
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	2702.000	-0.05311
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	3064.000	-0.04781
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	3456.000	-0.04322
DBI1niA	875	B	1996-01-01T00:00	232.5000	-28.0000	3879.000	-0.03924
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	0.000	
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	61.000	
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	133.000	-0.71454
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	219.000	-0.47090
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	320.000	-0.34293
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	436.000	-0.26478
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	568.000	-0.21225
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	719.000	-0.17428
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	888.000	-0.14608
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	1078.000	-0.12421
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	1289.000	-0.10697
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	1522.000	-0.09309
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	1779.000	-0.08171
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	2060.000	-0.07228
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	2368.000	-0.06433
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	2702.000	-0.05761
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	3064.000	-0.05186
DBI1niA	876	B	1996-01-01T00:00	237.5000	-28.0000	3456.000	-0.04690
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	0.000	
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	61.000	
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	133.000	-0.75919
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	219.000	-0.50012
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	320.000	-0.36410
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	436.000	-0.28105
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	568.000	-0.22524
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	719.000	-0.18491
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	888.000	-0.15496
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	1078.000	-0.13175
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	1289.000	-0.11344
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	1522.000	-0.09871
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	1779.000	-0.08663
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	2060.000	-0.07662
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	2368.000	-0.06819
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	2702.000	-0.06106
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	3064.000	-0.05496
DBI1niA	877	B	1996-01-01T00:00	242.5000	-28.0000	3456.000	-0.04969
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	0.000	
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	61.000	
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	133.000	-0.75265
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	219.000	-0.49496
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	320.000	-0.35987
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	436.000	-0.27749
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	568.000	-0.22219
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	719.000	-0.18226
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	888.000	-0.15263
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	1078.000	-0.12968
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	1289.000	-0.11159
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	1522.000	-0.09705
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	1779.000	-0.08512
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	2060.000	-0.07525
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	2368.000	-0.06693
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	2702.000	-0.05991
DBI1niA	878	B	1996-01-01T00:00	247.5000	-28.0000	3064.000	-0.05390
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	0.000	
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	61.000	
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	133.000	-0.71345
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	219.000	-0.46758
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	320.000	-0.33909
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	436.000	-0.26092
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	568.000	-0.20854
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	719.000	-0.17079
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	888.000	-0.14282
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	1078.000	-0.12118
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	1289.000	-0.10415
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	1522.000	-0.09047
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	1779.000	-0.07927
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	2060.000	-0.07001
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	2368.000	-0.06221
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	2702.000	-0.05563
DBI1niA	879	B	1996-01-01T00:00	252.5000	-28.0000	3064.000	-0.05001
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	0.000	
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	61.000	
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	133.000	-0.71267
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	219.000	-0.46468
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	320.000	-0.33567
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	436.000	-0.25746
DBI1niA	880	B	1996-01-01T00:00	257.5000	-28.0000	568.000	-0.20522
